product,month,inQty,qtr,timeAvailable,dayAvailable,dayShutDown,process,eqp,cost,ct,oee,pass,eqpQty,eqpTimeAvailable,prodProcess,variable,solver_qty,Remark,hourRequired,hourAvailable,eqpUtilisation,eqpRequired,eqpCapacity,TCost,reportDate
Product_74,20M02,0,20Q1,2505600.0,29.0,0.0,HeatStaking,HeatStake_04,5.0,40.0,1.0,1.0,1.0,2505600.0,20M02Product_74HeatStaking,20M02Product_74HeatStakingHeatStake_04,0.0,First Optimal,0.0,696.0,0.0,0.0,108939.13043478261,0.0,2020-06-25 16:53:37
Product_74,20M02,0,20Q1,2505600.0,29.0,0.0,Testing,Tester_09,2.6,30.0,1.0,1.0,1.0,2505600.0,20M02Product_74Testing,20M02Product_74TestingTester_09,0.0,First Optimal,0.0,696.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_74,20M02,0,20Q1,2505600.0,29.0,0.0,Testing,Tester_04,2.6,30.0,1.0,1.0,1.0,2505600.0,20M02Product_74Testing,20M02Product_74TestingTester_04,0.0,First Optimal,0.0,696.0,0.0,0.0,100224.0,0.0,2020-06-25 16:53:37
Product_74,20M02,0,20Q1,2505600.0,29.0,0.0,Pressing,HydraulicPress_01,1.3,198.6,1.0,1.0,26.0,65145600.0,20M02Product_74Pressing,20M02Product_74PressingHydraulicPress_01,0.0,First Optimal,0.0,18096.0,0.0,0.0,564416.9772713197,0.0,2020-06-25 16:53:37
Product_74,20M02,0,20Q1,2505600.0,29.0,0.0,Clinching,Clincher_01,2.4,40.0,1.0,1.0,3.0,7516800.0,20M02Product_74Clinching,20M02Product_74ClinchingClincher_01,0.0,First Optimal,0.0,2088.0,0.0,0.0,101412.49415572739,0.0,2020-06-25 16:53:37
Product_74,20M02,0,20Q1,2505600.0,29.0,0.0,Clinching,Clincher_Subcon,4.8,40.0,1.0,1.0,99.0,248054400.0,20M02Product_74Clinching,20M02Product_74ClinchingClincher_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_74,20M02,0,20Q1,2505600.0,29.0,0.0,Testing,Tester_Subcon,5.2,30.0,1.0,1.0,99.0,248054400.0,20M02Product_74Testing,20M02Product_74TestingTester_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_74,20M02,0,20Q1,2505600.0,29.0,0.0,HeatStaking,HeatStake_Subcon,10.0,40.0,1.0,1.0,99.0,248054400.0,20M02Product_74HeatStaking,20M02Product_74HeatStakingHeatStake_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_74,20M02,0,20Q1,2505600.0,29.0,0.0,Pressing,HydraulicPress_Subcon,2.6,198.6,1.0,1.0,99.0,248054400.0,20M02Product_74Pressing,20M02Product_74PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_75,20M02,0,20Q1,2505600.0,29.0,0.0,HeatStaking,HeatStake_09,3.2,60.0,1.0,1.0,1.0,2505600.0,20M02Product_75HeatStaking,20M02Product_75HeatStakingHeatStake_09,0.0,First Optimal,0.0,696.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_75,20M02,0,20Q1,2505600.0,29.0,0.0,HeatStaking,HeatStake_04,5.0,40.0,1.0,1.0,1.0,2505600.0,20M02Product_75HeatStaking,20M02Product_75HeatStakingHeatStake_04,0.0,First Optimal,0.0,696.0,0.0,0.0,108939.13043478261,0.0,2020-06-25 16:53:37
Product_75,20M02,0,20Q1,2505600.0,29.0,0.0,Testing,Tester_09,1.9,30.0,1.0,1.0,1.0,2505600.0,20M02Product_75Testing,20M02Product_75TestingTester_09,0.0,First Optimal,0.0,696.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_75,20M02,0,20Q1,2505600.0,29.0,0.0,Testing,Tester_04,1.9,30.0,1.0,1.0,1.0,2505600.0,20M02Product_75Testing,20M02Product_75TestingTester_04,0.0,First Optimal,0.0,696.0,0.0,0.0,100224.0,0.0,2020-06-25 16:53:37
Product_75,20M02,0,20Q1,2505600.0,29.0,0.0,Pressing,HydraulicPress_01,1.6,74.5,1.0,1.0,26.0,65145600.0,20M02Product_75Pressing,20M02Product_75PressingHydraulicPress_01,0.0,First Optimal,0.0,18096.0,0.0,0.0,564416.9772713197,0.0,2020-06-25 16:53:37
Product_75,20M02,0,20Q1,2505600.0,29.0,0.0,Clinching,Clincher_01,2.4,10.0,1.0,1.0,3.0,7516800.0,20M02Product_75Clinching,20M02Product_75ClinchingClincher_01,0.0,First Optimal,0.0,2088.0,0.0,0.0,101412.49415572739,0.0,2020-06-25 16:53:37
Product_75,20M02,0,20Q1,2505600.0,29.0,0.0,Clinching,Clincher_Subcon,4.8,10.0,1.0,1.0,99.0,248054400.0,20M02Product_75Clinching,20M02Product_75ClinchingClincher_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_75,20M02,0,20Q1,2505600.0,29.0,0.0,Testing,Tester_Subcon,3.8,30.0,1.0,1.0,99.0,248054400.0,20M02Product_75Testing,20M02Product_75TestingTester_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_75,20M02,0,20Q1,2505600.0,29.0,0.0,HeatStaking,HeatStake_Subcon,6.4,40.0,1.0,1.0,99.0,248054400.0,20M02Product_75HeatStaking,20M02Product_75HeatStakingHeatStake_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_75,20M02,0,20Q1,2505600.0,29.0,0.0,Pressing,HydraulicPress_Subcon,3.2,74.5,1.0,1.0,99.0,248054400.0,20M02Product_75Pressing,20M02Product_75PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_76,20M02,0,20Q1,2505600.0,29.0,0.0,HeatStaking,HeatStake_09,3.2,60.0,1.0,1.0,1.0,2505600.0,20M02Product_76HeatStaking,20M02Product_76HeatStakingHeatStake_09,0.0,First Optimal,0.0,696.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_76,20M02,0,20Q1,2505600.0,29.0,0.0,HeatStaking,HeatStake_04,5.0,40.0,1.0,1.0,1.0,2505600.0,20M02Product_76HeatStaking,20M02Product_76HeatStakingHeatStake_04,0.0,First Optimal,0.0,696.0,0.0,0.0,108939.13043478261,0.0,2020-06-25 16:53:37
Product_76,20M02,0,20Q1,2505600.0,29.0,0.0,Testing,Tester_09,1.9,30.0,1.0,1.0,1.0,2505600.0,20M02Product_76Testing,20M02Product_76TestingTester_09,0.0,First Optimal,0.0,696.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_76,20M02,0,20Q1,2505600.0,29.0,0.0,Testing,Tester_04,1.9,30.0,1.0,1.0,1.0,2505600.0,20M02Product_76Testing,20M02Product_76TestingTester_04,0.0,First Optimal,0.0,696.0,0.0,0.0,100224.0,0.0,2020-06-25 16:53:37
Product_76,20M02,0,20Q1,2505600.0,29.0,0.0,Pressing,HydraulicPress_01,1.6,74.5,1.0,1.0,26.0,65145600.0,20M02Product_76Pressing,20M02Product_76PressingHydraulicPress_01,0.0,First Optimal,0.0,18096.0,0.0,0.0,564416.9772713197,0.0,2020-06-25 16:53:37
Product_76,20M02,0,20Q1,2505600.0,29.0,0.0,Clinching,Clincher_01,2.4,10.0,1.0,1.0,3.0,7516800.0,20M02Product_76Clinching,20M02Product_76ClinchingClincher_01,0.0,First Optimal,0.0,2088.0,0.0,0.0,101412.49415572739,0.0,2020-06-25 16:53:37
Product_76,20M02,0,20Q1,2505600.0,29.0,0.0,Clinching,Clincher_Subcon,4.8,10.0,1.0,1.0,99.0,248054400.0,20M02Product_76Clinching,20M02Product_76ClinchingClincher_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_76,20M02,0,20Q1,2505600.0,29.0,0.0,Testing,Tester_Subcon,3.8,30.0,1.0,1.0,99.0,248054400.0,20M02Product_76Testing,20M02Product_76TestingTester_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_76,20M02,0,20Q1,2505600.0,29.0,0.0,HeatStaking,HeatStake_Subcon,6.4,40.0,1.0,1.0,99.0,248054400.0,20M02Product_76HeatStaking,20M02Product_76HeatStakingHeatStake_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_76,20M02,0,20Q1,2505600.0,29.0,0.0,Pressing,HydraulicPress_Subcon,3.2,74.5,1.0,1.0,99.0,248054400.0,20M02Product_76Pressing,20M02Product_76PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_77,20M02,0,20Q1,2505600.0,29.0,0.0,Pressing,HydraulicPress_01,1.8,49.7,1.0,1.0,26.0,65145600.0,20M02Product_77Pressing,20M02Product_77PressingHydraulicPress_01,0.0,First Optimal,0.0,18096.0,0.0,0.0,564416.9772713197,0.0,2020-06-25 16:53:37
Product_77,20M02,0,20Q1,2505600.0,29.0,0.0,Clinching,Clincher_02,2.2,30.0,1.0,1.0,7.0,17539200.0,20M02Product_77Clinching,20M02Product_77ClinchingClincher_02,0.0,First Optimal,0.0,4872.0,0.0,0.0,450873.9728292885,0.0,2020-06-25 16:53:37
Product_77,20M02,0,20Q1,2505600.0,29.0,0.0,Clinching,Clincher_Subcon,4.4,30.0,1.0,1.0,99.0,248054400.0,20M02Product_77Clinching,20M02Product_77ClinchingClincher_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_77,20M02,0,20Q1,2505600.0,29.0,0.0,Pressing,HydraulicPress_Subcon,3.6,49.7,1.0,1.0,99.0,248054400.0,20M02Product_77Pressing,20M02Product_77PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_79,20M02,0,20Q1,2505600.0,29.0,0.0,Pressing,HydraulicPress_01,1.8,49.7,1.0,1.0,26.0,65145600.0,20M02Product_79Pressing,20M02Product_79PressingHydraulicPress_01,0.0,First Optimal,0.0,18096.0,0.0,0.0,564416.9772713197,0.0,2020-06-25 16:53:37
Product_79,20M02,0,20Q1,2505600.0,29.0,0.0,Clinching,Clincher_02,2.2,30.0,1.0,1.0,7.0,17539200.0,20M02Product_79Clinching,20M02Product_79ClinchingClincher_02,0.0,First Optimal,0.0,4872.0,0.0,0.0,450873.9728292885,0.0,2020-06-25 16:53:37
Product_79,20M02,0,20Q1,2505600.0,29.0,0.0,Clinching,Clincher_Subcon,4.4,30.0,1.0,1.0,99.0,248054400.0,20M02Product_79Clinching,20M02Product_79ClinchingClincher_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_79,20M02,0,20Q1,2505600.0,29.0,0.0,Pressing,HydraulicPress_Subcon,3.6,49.7,1.0,1.0,99.0,248054400.0,20M02Product_79Pressing,20M02Product_79PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_85,20M02,0,20Q1,2505600.0,29.0,0.0,HeatStaking,HeatStake_05,3.1,60.0,1.0,1.0,1.0,2505600.0,20M02Product_85HeatStaking,20M02Product_85HeatStakingHeatStake_05,0.0,First Optimal,0.0,696.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_85,20M02,0,20Q1,2505600.0,29.0,0.0,Testing,Tester_05,2.7,40.0,1.0,1.0,1.0,2505600.0,20M02Product_85Testing,20M02Product_85TestingTester_05,0.0,First Optimal,0.0,696.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_85,20M02,0,20Q1,2505600.0,29.0,0.0,Pressing,HydraulicPress_01,1.1,24.8,1.0,1.0,26.0,65145600.0,20M02Product_85Pressing,20M02Product_85PressingHydraulicPress_01,0.0,First Optimal,0.0,18096.0,0.0,0.0,564416.9772713197,0.0,2020-06-25 16:53:37
Product_85,20M02,0,20Q1,2505600.0,29.0,0.0,Clinching,Clincher_02,2.2,59.0,1.0,1.0,7.0,17539200.0,20M02Product_85Clinching,20M02Product_85ClinchingClincher_02,0.0,First Optimal,0.0,4872.0,0.0,0.0,450873.9728292885,0.0,2020-06-25 16:53:37
Product_85,20M02,0,20Q1,2505600.0,29.0,0.0,Clinching,Clincher_Subcon,4.4,59.0,1.0,1.0,99.0,248054400.0,20M02Product_85Clinching,20M02Product_85ClinchingClincher_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_85,20M02,0,20Q1,2505600.0,29.0,0.0,Testing,Tester_Subcon,5.4,40.0,1.0,1.0,99.0,248054400.0,20M02Product_85Testing,20M02Product_85TestingTester_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_85,20M02,0,20Q1,2505600.0,29.0,0.0,HeatStaking,HeatStake_Subcon,6.2,60.0,1.0,1.0,99.0,248054400.0,20M02Product_85HeatStaking,20M02Product_85HeatStakingHeatStake_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_85,20M02,0,20Q1,2505600.0,29.0,0.0,Pressing,HydraulicPress_Subcon,2.2,24.8,1.0,1.0,99.0,248054400.0,20M02Product_85Pressing,20M02Product_85PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_86,20M02,0,20Q1,2505600.0,29.0,0.0,HeatStaking,HeatStake_05,3.1,60.0,1.0,1.0,1.0,2505600.0,20M02Product_86HeatStaking,20M02Product_86HeatStakingHeatStake_05,0.0,First Optimal,0.0,696.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_86,20M02,0,20Q1,2505600.0,29.0,0.0,Testing,Tester_05,2.7,40.0,1.0,1.0,1.0,2505600.0,20M02Product_86Testing,20M02Product_86TestingTester_05,0.0,First Optimal,0.0,696.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_86,20M02,0,20Q1,2505600.0,29.0,0.0,Pressing,HydraulicPress_01,1.1,24.8,1.0,1.0,26.0,65145600.0,20M02Product_86Pressing,20M02Product_86PressingHydraulicPress_01,0.0,First Optimal,0.0,18096.0,0.0,0.0,564416.9772713197,0.0,2020-06-25 16:53:37
Product_86,20M02,0,20Q1,2505600.0,29.0,0.0,Clinching,Clincher_02,2.2,59.0,1.0,1.0,7.0,17539200.0,20M02Product_86Clinching,20M02Product_86ClinchingClincher_02,0.0,First Optimal,0.0,4872.0,0.0,0.0,450873.9728292885,0.0,2020-06-25 16:53:37
Product_86,20M02,0,20Q1,2505600.0,29.0,0.0,Clinching,Clincher_Subcon,4.4,59.0,1.0,1.0,99.0,248054400.0,20M02Product_86Clinching,20M02Product_86ClinchingClincher_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_86,20M02,0,20Q1,2505600.0,29.0,0.0,Testing,Tester_Subcon,5.4,40.0,1.0,1.0,99.0,248054400.0,20M02Product_86Testing,20M02Product_86TestingTester_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_86,20M02,0,20Q1,2505600.0,29.0,0.0,HeatStaking,HeatStake_Subcon,6.2,60.0,1.0,1.0,99.0,248054400.0,20M02Product_86HeatStaking,20M02Product_86HeatStakingHeatStake_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_86,20M02,0,20Q1,2505600.0,29.0,0.0,Pressing,HydraulicPress_Subcon,2.2,24.8,1.0,1.0,99.0,248054400.0,20M02Product_86Pressing,20M02Product_86PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,68904.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_14,20M03,262,20Q1,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,0.3,24.8,1.0,1.0,26.0,69638400.0,20M03Product_14Pressing,20M03Product_14PressingHydraulicPress_01,262.0,First Optimal,1.804888888888889,19344.0,9.330484330484331e-05,0.002425925925925926,587765.0219803668,78.6,2020-06-25 16:53:37
Product_14,20M03,262,20Q1,2678400.0,31.0,0.0,Clinching,Clincher_02,1.8,30.0,1.0,1.0,7.0,18748800.0,20M03Product_14Clinching,20M03Product_14ClinchingClincher_02,262.0,First Optimal,2.183333333333333,5208.0,0.00041922683051715307,0.0029345878136200713,515879.0561022449,471.6,2020-06-25 16:53:37
Product_14,20M03,262,20Q1,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,3.6,30.0,1.0,1.0,99.0,265161600.0,20M03Product_14Clinching,20M03Product_14ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_14,20M03,262,20Q1,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,0.6,24.8,1.0,1.0,99.0,265161600.0,20M03Product_14Pressing,20M03Product_14PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_17,20M03,0,20Q1,2678400.0,31.0,0.0,HeatStaking,HeatStake_10,6.8,19.8,1.0,1.0,1.0,2678400.0,20M03Product_17HeatStaking,20M03Product_17HeatStakingHeatStake_10,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_17,20M03,0,20Q1,2678400.0,31.0,0.0,HeatStaking,HeatStake_07,6.5,21.0,1.0,1.0,1.0,2678400.0,20M03Product_17HeatStaking,20M03Product_17HeatStakingHeatStake_07,0.0,First Optimal,0.0,744.0,0.0,0.0,44640.0,0.0,2020-06-25 16:53:37
Product_17,20M03,0,20Q1,2678400.0,31.0,0.0,HeatStaking,HeatStake_08,5.8,32.0,1.0,1.0,1.0,2678400.0,20M03Product_17HeatStaking,20M03Product_17HeatStakingHeatStake_08,0.0,First Optimal,0.0,744.0,0.0,0.0,41899.14751972872,0.0,2020-06-25 16:53:37
Product_17,20M03,0,20Q1,2678400.0,31.0,0.0,Testing,Tester_10,1.1,12.3,1.0,1.0,1.0,2678400.0,20M03Product_17Testing,20M03Product_17TestingTester_10,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_17,20M03,0,20Q1,2678400.0,31.0,0.0,Testing,Tester_07,3.0,15.0,1.0,1.0,1.0,2678400.0,20M03Product_17Testing,20M03Product_17TestingTester_07,0.0,First Optimal,0.0,744.0,0.0,0.0,67962.10476005556,0.0,2020-06-25 16:53:37
Product_17,20M03,0,20Q1,2678400.0,31.0,0.0,Testing,Tester_08,2.0,13.0,1.0,1.0,1.0,2678400.0,20M03Product_17Testing,20M03Product_17TestingTester_08,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_17,20M03,0,20Q1,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,1.0,7.2,1.0,1.0,26.0,69638400.0,20M03Product_17Pressing,20M03Product_17PressingHydraulicPress_01,0.0,First Optimal,0.0,19344.0,0.0,0.0,587765.0219803668,0.0,2020-06-25 16:53:37
Product_17,20M03,0,20Q1,2678400.0,31.0,0.0,Clinching,Clincher_02,2.3,20.3,1.0,1.0,7.0,18748800.0,20M03Product_17Clinching,20M03Product_17ClinchingClincher_02,0.0,First Optimal,0.0,5208.0,0.0,0.0,515879.0561022449,0.0,2020-06-25 16:53:37
Product_17,20M03,0,20Q1,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,4.6,20.3,1.0,1.0,99.0,265161600.0,20M03Product_17Clinching,20M03Product_17ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_17,20M03,0,20Q1,2678400.0,31.0,0.0,Testing,Tester_Subcon,2.2,12.3,1.0,1.0,99.0,265161600.0,20M03Product_17Testing,20M03Product_17TestingTester_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_17,20M03,0,20Q1,2678400.0,31.0,0.0,HeatStaking,HeatStake_Subcon,11.6,19.8,1.0,1.0,99.0,265161600.0,20M03Product_17HeatStaking,20M03Product_17HeatStakingHeatStake_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_17,20M03,0,20Q1,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,2.0,7.2,1.0,1.0,99.0,265161600.0,20M03Product_17Pressing,20M03Product_17PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_22,20M03,0,20Q1,2678400.0,31.0,0.0,HeatStaking,HeatStake_06,4.5,120.0,1.0,1.0,1.0,2678400.0,20M03Product_22HeatStaking,20M03Product_22HeatStakingHeatStake_06,0.0,First Optimal,0.0,744.0,0.0,0.0,126505.08918868314,0.0,2020-06-25 16:53:37
Product_22,20M03,0,20Q1,2678400.0,31.0,0.0,Testing,Tester_06,3.0,30.0,1.0,1.0,1.0,2678400.0,20M03Product_22Testing,20M03Product_22TestingTester_06,0.0,First Optimal,0.0,744.0,0.0,0.0,98212.5,0.0,2020-06-25 16:53:37
Product_22,20M03,0,20Q1,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,1.5,372.4,1.0,1.0,26.0,69638400.0,20M03Product_22Pressing,20M03Product_22PressingHydraulicPress_01,0.0,First Optimal,0.0,19344.0,0.0,0.0,587765.0219803668,0.0,2020-06-25 16:53:37
Product_22,20M03,0,20Q1,2678400.0,31.0,0.0,Clinching,Clincher_02,2.7,124.1,1.0,1.0,7.0,18748800.0,20M03Product_22Clinching,20M03Product_22ClinchingClincher_02,0.0,First Optimal,0.0,5208.0,0.0,0.0,515879.0561022449,0.0,2020-06-25 16:53:37
Product_22,20M03,0,20Q1,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,5.4,124.1,1.0,1.0,99.0,265161600.0,20M03Product_22Clinching,20M03Product_22ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_22,20M03,0,20Q1,2678400.0,31.0,0.0,Testing,Tester_Subcon,6.0,30.0,1.0,1.0,99.0,265161600.0,20M03Product_22Testing,20M03Product_22TestingTester_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_22,20M03,0,20Q1,2678400.0,31.0,0.0,HeatStaking,HeatStake_Subcon,9.0,120.0,1.0,1.0,99.0,265161600.0,20M03Product_22HeatStaking,20M03Product_22HeatStakingHeatStake_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_22,20M03,0,20Q1,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,3.0,372.4,1.0,1.0,99.0,265161600.0,20M03Product_22Pressing,20M03Product_22PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_25,20M03,11304,20Q1,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,0.6,24.8,1.0,1.0,26.0,69638400.0,20M03Product_25Pressing,20M03Product_25PressingHydraulicPress_01,11304.0,First Optimal,77.872,19344.0,0.004025641025641026,0.10466666666666667,587765.0219803668,6782.4,2020-06-25 16:53:37
Product_25,20M03,11304,20Q1,2678400.0,31.0,0.0,Clinching,Clincher_02,2.4,41.4,1.0,1.0,7.0,18748800.0,20M03Product_25Clinching,20M03Product_25ClinchingClincher_02,11304.0,First Optimal,129.99599999999998,5208.0,0.024960829493087554,0.17472580645161287,515879.0561022449,27129.6,2020-06-25 16:53:37
Product_25,20M03,11304,20Q1,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,4.8,41.4,1.0,1.0,99.0,265161600.0,20M03Product_25Clinching,20M03Product_25ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_25,20M03,11304,20Q1,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,1.2,24.8,1.0,1.0,99.0,265161600.0,20M03Product_25Pressing,20M03Product_25PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_26,20M03,0,20Q1,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,1.5,99.3,1.0,1.0,26.0,69638400.0,20M03Product_26Pressing,20M03Product_26PressingHydraulicPress_01,0.0,First Optimal,0.0,19344.0,0.0,0.0,587765.0219803668,0.0,2020-06-25 16:53:37
Product_26,20M03,0,20Q1,2678400.0,31.0,0.0,Clinching,Clincher_02,2.7,40.0,1.0,1.0,7.0,18748800.0,20M03Product_26Clinching,20M03Product_26ClinchingClincher_02,0.0,First Optimal,0.0,5208.0,0.0,0.0,515879.0561022449,0.0,2020-06-25 16:53:37
Product_26,20M03,0,20Q1,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,5.4,40.0,1.0,1.0,99.0,265161600.0,20M03Product_26Clinching,20M03Product_26ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_26,20M03,0,20Q1,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,3.0,99.3,1.0,1.0,99.0,265161600.0,20M03Product_26Pressing,20M03Product_26PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_27,20M03,0,20Q1,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,1.5,99.3,1.0,1.0,26.0,69638400.0,20M03Product_27Pressing,20M03Product_27PressingHydraulicPress_01,0.0,First Optimal,0.0,19344.0,0.0,0.0,587765.0219803668,0.0,2020-06-25 16:53:37
Product_27,20M03,0,20Q1,2678400.0,31.0,0.0,Clinching,Clincher_02,2.7,40.0,1.0,1.0,7.0,18748800.0,20M03Product_27Clinching,20M03Product_27ClinchingClincher_02,0.0,First Optimal,0.0,5208.0,0.0,0.0,515879.0561022449,0.0,2020-06-25 16:53:37
Product_27,20M03,0,20Q1,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,5.4,40.0,1.0,1.0,99.0,265161600.0,20M03Product_27Clinching,20M03Product_27ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_27,20M03,0,20Q1,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,3.0,99.3,1.0,1.0,99.0,265161600.0,20M03Product_27Pressing,20M03Product_27PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_28,20M03,0,20Q1,2678400.0,31.0,0.0,HeatStaking,HeatStake_05,3.6,60.0,1.0,1.0,1.0,2678400.0,20M03Product_28HeatStaking,20M03Product_28HeatStakingHeatStake_05,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_28,20M03,0,20Q1,2678400.0,31.0,0.0,Testing,Tester_05,1.2,40.0,1.0,1.0,1.0,2678400.0,20M03Product_28Testing,20M03Product_28TestingTester_05,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_28,20M03,0,20Q1,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,1.2,24.8,1.0,1.0,26.0,69638400.0,20M03Product_28Pressing,20M03Product_28PressingHydraulicPress_01,0.0,First Optimal,0.0,19344.0,0.0,0.0,587765.0219803668,0.0,2020-06-25 16:53:37
