No,Constraint Name,Final Value,Shadow Price,RHS 1,RHS 2,Range 1,Range 2,month,Description
16,_C112,2.6784e+06,-.00417,-Inf,2.6784e+06,2.40852e+06,2.95265e+06,20M05,30.0*_20M05Product_22TestingTester_06 + 22.0*_20M05Product_37TestingTester_06 + 48.0*_20M05Product_57TestingTester_06 + 48.0*_20M05Product_58TestingTester_06 + 22.0*_20M05Product_69TestingTester_06 + 22.0*_20M05Product_70TestingTester_06 <= 2678400.0
17,_C113,0.0,0.0,-Inf,2.6784e+06,0.0,0.0,20M05,60.0*_20M05Product_28HeatStakingHeatStake_05 + 60.0*_20M05Product_29HeatStakingHeatStake_05 + 60.0*_20M05Product_85HeatStakingHeatStake_05 + 60.0*_20M05Product_86HeatStakingHeatStake_05 <= 2678400.0
18,_C114,0.0,0.0,-Inf,2.6784e+06,0.0,0.0,20M05,40.0*_20M05Product_28TestingTester_05 + 40.0*_20M05Product_29TestingTester_05 + 40.0*_20M05Product_85TestingTester_05 + 40.0*_20M05Product_86TestingTester_05 <= 2678400.0
19,_C115,889824.00000,0.0,-Inf,2.6784e+06,889824.00000,191875.57651,20M05,23.0*_20M05Product_37HeatStakingHeatStake_04 + 180.0*_20M05Product_41HeatStakingHeatStake_04 + 40.0*_20M05Product_73HeatStakingHeatStake_04 + 40.0*_20M05Product_74HeatStakingHeatStake_04 + 40.0*_20M05Product_75HeatStakingHeatStake_04 + 40.0*_20M05Product_76HeatStakingHeatStake_04 <= 2678400.0
20,_C116,967200.00000,0.0,-Inf,2.6784e+06,967200.00000,660515.90909,20M05,25.0*_20M05Product_37TestingTester_04 + 30.5*_20M05Product_41TestingTester_04 + 30.0*_20M05Product_73TestingTester_04 + 30.0*_20M05Product_74TestingTester_04 + 30.0*_20M05Product_75TestingTester_04 + 30.0*_20M05Product_76TestingTester_04 <= 2678400.0
21,_C117,0.0,0.0,-Inf,2.6784e+06,498784.00000,0.0,20M05,44.0*_20M05Product_57HeatStakingHeatStake_09 + 44.0*_20M05Product_58HeatStakingHeatStake_09 + 60.0*_20M05Product_73HeatStakingHeatStake_09 + 60.0*_20M05Product_74HeatStakingHeatStake_09 + 60.0*_20M05Product_75HeatStakingHeatStake_09 + 60.0*_20M05Product_76HeatStakingHeatStake_09 <= 2678400.0
22,_C118,0.0,0.0,-Inf,2.6784e+06,234251.79167,0.0,20M05,41.0*_20M05Product_57TestingTester_09 + 41.0*_20M05Product_58TestingTester_09 + 30.0*_20M05Product_73TestingTester_09 + 30.0*_20M05Product_74TestingTester_09 + 30.0*_20M05Product_75TestingTester_09 + 30.0*_20M05Product_76TestingTester_09 <= 2678400.0
23,_C119,3.4008e+06,0.0,-Inf,8.0352e+06,3.4008e+06,2.38056e+06,20M05,60.0*_20M05Product_57ClinchingClincher_01 + 60.0*_20M05Product_58ClinchingClincher_01 + 90.0*_20M05Product_59ClinchingClincher_01 + 90.0*_20M05Product_60ClinchingClincher_01 + 40.0*_20M05Product_73ClinchingClincher_01 + 40.0*_20M05Product_74ClinchingClincher_01 + 10.0*_20M05Product_75ClinchingClincher_01 + 10.0*_20M05Product_76ClinchingClincher_01 <= 8035200.0
24,_C12,7416.00000,2.40000,7416.00000,7416.00000,0.0,321505.57246,20M05,_20M05Product_25ClinchingClincher_02 + _20M05Product_25ClinchingClincher_Subcon = 7416
25,_C13,1299.00000,1.50000,1299.00000,1299.00000,0.0,472780.23061,20M05,_20M05Product_26PressingHydraulicPress_01 + _20M05Product_26PressingHydraulicPress_Subcon = 1299
26,_C14,1299.00000,2.70000,1299.00000,1299.00000,0.0,326381.70750,20M05,_20M05Product_26ClinchingClincher_02 + _20M05Product_26ClinchingClincher_Subcon = 1299
27,_C15,0.0,0.0,0.0,0.0,471481.23061,0.0,20M05,_20M05Product_27PressingHydraulicPress_01 + _20M05Product_27PressingHydraulicPress_Subcon = 0
28,_C16,0.0,0.0,0.0,0.0,325082.70750,0.0,20M05,_20M05Product_27ClinchingClincher_02 + _20M05Product_27ClinchingClincher_Subcon = 0
29,_C17,0.0,0.0,0.0,0.0,44640.00000,0.0,20M05,_20M05Product_28HeatStakingHeatStake_05 + _20M05Product_28HeatStakingHeatStake_Subcon = 0
30,_C18,0.0,0.0,0.0,0.0,66960.00000,0.0,20M05,_20M05Product_28TestingTester_05 + _20M05Product_28TestingTester_Subcon = 0
31,_C19,0.0,0.0,0.0,0.0,1.88783e+06,0.0,20M05,_20M05Product_28PressingHydraulicPress_01 + _20M05Product_28PressingHydraulicPress_Subcon = 0
32,_C2,241.00000,1.80000,241.00000,241.00000,0.0,433684.61000,20M05,_20M05Product_14ClinchingClincher_02 + _20M05Product_14ClinchingClincher_Subcon = 241
33,_C20,0.0,0.0,0.0,0.0,220395.05593,0.0,20M05,_20M05Product_28ClinchingClincher_02 + _20M05Product_28ClinchingClincher_Subcon = 0
34,_C21,0.0,0.0,0.0,0.0,44640.00000,0.0,20M05,_20M05Product_29HeatStakingHeatStake_05 + _20M05Product_29HeatStakingHeatStake_Subcon = 0
35,_C22,0.0,0.0,0.0,0.0,66960.00000,0.0,20M05,_20M05Product_29TestingTester_05 + _20M05Product_29TestingTester_Subcon = 0
36,_C23,0.0,0.0,0.0,0.0,1.88783e+06,0.0,20M05,_20M05Product_29PressingHydraulicPress_01 + _20M05Product_29PressingHydraulicPress_Subcon = 0
37,_C24,0.0,0.0,0.0,0.0,220395.05593,0.0,20M05,_20M05Product_29ClinchingClincher_02 + _20M05Product_29ClinchingClincher_Subcon = 0
38,_C25,38688.00000,5.40000,38688.00000,38688.00000,0.0,116452.17391,20M05,_20M05Product_37HeatStakingHeatStake_04 + _20M05Product_37HeatStakingHeatStake_06 + _20M05Product_37HeatStakingHeatStake_Subcon = 38688
39,_C26,38688.00000,2.30000,38688.00000,38688.00000,0.0,107136.00000,20M05,_20M05Product_37TestingTester_04 + _20M05Product_37TestingTester_06 + _20M05Product_37TestingTester_Subcon = 38688
40,_C27,38688.00000,.30000,38688.00000,38688.00000,0.0,1.92651e+06,20M05,_20M05Product_37PressingHydraulicPress_01 + _20M05Product_37PressingHydraulicPress_Subcon = 38688
41,_C28,38688.00000,1.50000,38688.00000,38688.00000,0.0,395921.74451,20M05,_20M05Product_37ClinchingClincher_02 + _20M05Product_37ClinchingClincher_Subcon = 38688
42,_C29,0.0,0.0,0.0,0.0,9936.53333,0.0,20M05,_20M05Product_41HeatStakingHeatStake_04 + _20M05Product_41HeatStakingHeatStake_Subcon = 0
43,_C3,0.0,0.0,0.0,0.0,13973.75000,0.0,20M05,_20M05Product_17HeatStakingHeatStake_07 + _20M05Product_17HeatStakingHeatStake_08 + _20M05Product_17HeatStakingHeatStake_10 + _20M05Product_17HeatStakingHeatStake_Subcon = 0
44,_C30,0.0,0.0,0.0,0.0,56104.91803,0.0,20M05,_20M05Product_41TestingTester_04 + _20M05Product_41TestingTester_Subcon = 0
45,_C31,0.0,0.0,0.0,0.0,104761.88454,0.0,20M05,_20M05Product_41PressingHydraulicPress_01 + _20M05Product_41PressingHydraulicPress_Subcon = 0
46,_C32,0.0,0.0,0.0,0.0,54180.45125,0.0,20M05,_20M05Product_41ClinchingClincher_02 + _20M05Product_41ClinchingClincher_Subcon = 0
47,_C33,71.00000,1.80000,71.00000,71.00000,0.0,377331.96857,20M05,_20M05Product_46PressingHydraulicPress_01 + _20M05Product_46PressingHydraulicPress_Subcon = 71
48,_C34,71.00000,2.30000,71.00000,71.00000,0.0,325153.70750,20M05,_20M05Product_46ClinchingClincher_02 + _20M05Product_46ClinchingClincher_Subcon = 71
49,_C35,0.0,0.0,0.0,0.0,377260.96857,0.0,20M05,_20M05Product_47PressingHydraulicPress_01 + _20M05Product_47PressingHydraulicPress_Subcon = 0
50,_C36,0.0,0.0,0.0,0.0,325082.70750,0.0,20M05,_20M05Product_47ClinchingClincher_02 + _20M05Product_47ClinchingClincher_Subcon = 0
51,_C37,0.0,0.0,0.0,0.0,377260.96857,0.0,20M05,_20M05Product_48PressingHydraulicPress_01 + _20M05Product_48PressingHydraulicPress_Subcon = 0
52,_C38,0.0,0.0,0.0,0.0,325082.70750,0.0,20M05,_20M05Product_48ClinchingClincher_02 + _20M05Product_48ClinchingClincher_Subcon = 0
53,_C39,11336.00000,7.30000,11336.00000,11336.00000,0.0,18215.38462,20M05,_20M05Product_57HeatStakingHeatStake_06 + _20M05Product_57HeatStakingHeatStake_07 + _20M05Product_57HeatStakingHeatStake_08 + _20M05Product_57HeatStakingHeatStake_09 + _20M05Product_57HeatStakingHeatStake_Subcon = 11336
54,_C4,0.0,0.0,0.0,0.0,217756.09756,0.0,20M05,_20M05Product_17TestingTester_07 + _20M05Product_17TestingTester_08 + _20M05Product_17TestingTester_10 + _20M05Product_17TestingTester_Subcon = 0
55,_C40,11336.00000,2.70000,11336.00000,11336.00000,5622.54167,31236.31090,20M05,_20M05Product_57TestingTester_06 + _20M05Product_57TestingTester_07 + _20M05Product_57TestingTester_08 + _20M05Product_57TestingTester_09 + _20M05Product_57TestingTester_Subcon = 11336
56,_C41,11336.00000,.60000,11336.00000,11336.00000,0.0,184736.31926,20M05,_20M05Product_57PressingHydraulicPress_01 + _20M05Product_57PressingHydraulicPress_Subcon = 11336
57,_C42,11336.00000,1.40000,11336.00000,11336.00000,0.0,88576.00000,20M05,_20M05Product_57ClinchingClincher_01 + _20M05Product_57ClinchingClincher_Subcon = 11336
58,_C43,11336.00000,7.30000,11336.00000,11336.00000,0.0,18215.38462,20M05,_20M05Product_58HeatStakingHeatStake_06 + _20M05Product_58HeatStakingHeatStake_07 + _20M05Product_58HeatStakingHeatStake_08 + _20M05Product_58HeatStakingHeatStake_09 + _20M05Product_58HeatStakingHeatStake_Subcon = 11336
59,_C44,11336.00000,2.70000,11336.00000,11336.00000,5622.54167,16958.54167,20M05,_20M05Product_58TestingTester_06 + _20M05Product_58TestingTester_07 + _20M05Product_58TestingTester_08 + _20M05Product_58TestingTester_09 + _20M05Product_58TestingTester_Subcon = 11336
60,_C45,11336.00000,.60000,11336.00000,11336.00000,0.0,184736.31926,20M05,_20M05Product_58PressingHydraulicPress_01 + _20M05Product_58PressingHydraulicPress_Subcon = 11336
61,_C46,11336.00000,1.40000,11336.00000,11336.00000,0.0,88576.00000,20M05,_20M05Product_58ClinchingClincher_01 + _20M05Product_58ClinchingClincher_Subcon = 11336
62,_C47,11336.00000,5.70000,11336.00000,11336.00000,0.0,33304.00000,20M05,_20M05Product_59HeatStakingHeatStake_07 + _20M05Product_59HeatStakingHeatStake_08 + _20M05Product_59HeatStakingHeatStake_Subcon = 11336
63,_C48,11336.00000,2.90000,11336.00000,11336.00000,0.0,40080.89352,20M05,_20M05Product_59TestingTester_07 + _20M05Product_59TestingTester_08 + _20M05Product_59TestingTester_Subcon = 11336
64,_C49,11336.00000,1.00000,11336.00000,11336.00000,0.0,122807.63381,20M05,_20M05Product_59PressingHydraulicPress_01 + _20M05Product_59PressingHydraulicPress_Subcon = 11336
65,_C5,0.0,0.0,0.0,0.0,6.50251e+06,0.0,20M05,_20M05Product_17PressingHydraulicPress_01 + _20M05Product_17PressingHydraulicPress_Subcon = 0
66,_C50,11336.00000,1.40000,11336.00000,11336.00000,0.0,62829.33333,20M05,_20M05Product_59ClinchingClincher_01 + _20M05Product_59ClinchingClincher_Subcon = 11336
67,_C51,11336.00000,5.70000,11336.00000,11336.00000,0.0,33304.00000,20M05,_20M05Product_60HeatStakingHeatStake_07 + _20M05Product_60HeatStakingHeatStake_08 + _20M05Product_60HeatStakingHeatStake_Subcon = 11336
68,_C52,11336.00000,2.90000,11336.00000,11336.00000,0.0,40080.89352,20M05,_20M05Product_60TestingTester_07 + _20M05Product_60TestingTester_08 + _20M05Product_60TestingTester_Subcon = 11336
69,_C53,11336.00000,1.00000,11336.00000,11336.00000,0.0,122807.63381,20M05,_20M05Product_60PressingHydraulicPress_01 + _20M05Product_60PressingHydraulicPress_Subcon = 11336
70,_C54,11336.00000,1.40000,11336.00000,11336.00000,0.0,62829.33333,20M05,_20M05Product_60ClinchingClincher_01 + _20M05Product_60ClinchingClincher_Subcon = 11336
71,_C55,6235.00000,7.00000,6235.00000,6235.00000,0.0,13687.66667,20M05,_20M05Product_66HeatStakingHeatStake_07 + _20M05Product_66HeatStakingHeatStake_08 + _20M05Product_66HeatStakingHeatStake_Subcon = 6235
72,_C56,6235.00000,1.20000,6235.00000,6235.00000,0.0,30873.48016,20M05,_20M05Product_66TestingTester_07 + _20M05Product_66TestingTester_08 + _20M05Product_66TestingTester_Subcon = 6235
73,_C57,6235.00000,.40000,6235.00000,6235.00000,0.0,162295.28733,20M05,_20M05Product_66PressingHydraulicPress_01 + _20M05Product_66PressingHydraulicPress_Subcon = 6235
74,_C58,6235.00000,1.20000,6235.00000,6235.00000,0.0,107349.37247,20M05,_20M05Product_66ClinchingClincher_02 + _20M05Product_66ClinchingClincher_Subcon = 6235
75,_C59,6391.00000,7.00000,6391.00000,6391.00000,0.0,13843.66667,20M05,_20M05Product_67HeatStakingHeatStake_07 + _20M05Product_67HeatStakingHeatStake_08 + _20M05Product_67HeatStakingHeatStake_Subcon = 6391
76,_C6,0.0,0.0,0.0,0.0,640557.05911,0.0,20M05,_20M05Product_17ClinchingClincher_02 + _20M05Product_17ClinchingClincher_Subcon = 0
77,_C60,6391.00000,1.20000,6391.00000,6391.00000,0.0,31029.48016,20M05,_20M05Product_67TestingTester_07 + _20M05Product_67TestingTester_08 + _20M05Product_67TestingTester_Subcon = 6391
78,_C61,6391.00000,.40000,6391.00000,6391.00000,0.0,162451.28733,20M05,_20M05Product_67PressingHydraulicPress_01 + _20M05Product_67PressingHydraulicPress_Subcon = 6391
79,_C62,6391.00000,1.20000,6391.00000,6391.00000,0.0,107505.37247,20M05,_20M05Product_67ClinchingClincher_02 + _20M05Product_67ClinchingClincher_Subcon = 6391
80,_C63,66324.00000,5.10000,66324.00000,66324.00000,0.0,108959.54500,20M05,_20M05Product_69HeatStakingHeatStake_06 + _20M05Product_69HeatStakingHeatStake_Subcon = 66324
81,_C64,66324.00000,1.89167,66324.00000,66324.00000,53858.27273,78591.36364,20M05,_20M05Product_69TestingTester_06 + _20M05Product_69TestingTester_Subcon = 66324
82,_C65,66324.00000,1.70000,66324.00000,66324.00000,0.0,1.95415e+06,20M05,_20M05Product_69PressingHydraulicPress_01 + _20M05Product_69PressingHydraulicPress_Subcon = 66324
83,_C66,66324.00000,2.40000,66324.00000,66324.00000,0.0,529075.18505,20M05,_20M05Product_69ClinchingClincher_02 + _20M05Product_69ClinchingClincher_Subcon = 66324
84,_C67,18421.00000,3.40000,18421.00000,18421.00000,0.0,49886.34686,20M05,_20M05Product_70HeatStakingHeatStake_06 + _20M05Product_70HeatStakingHeatStake_Subcon = 18421
85,_C68,18421.00000,1.19167,18421.00000,18421.00000,5955.27273,30688.36364,20M05,_20M05Product_70TestingTester_06 + _20M05Product_70TestingTester_Subcon = 18421
86,_C69,18421.00000,2.00000,18421.00000,18421.00000,0.0,1.90625e+06,20M05,_20M05Product_70PressingHydraulicPress_01 + _20M05Product_70PressingHydraulicPress_Subcon = 18421
87,_C7,0.0,0.0,0.0,0.0,7105.92417,0.0,20M05,_20M05Product_22HeatStakingHeatStake_06 + _20M05Product_22HeatStakingHeatStake_Subcon = 0
88,_C70,18421.00000,1.80000,18421.00000,18421.00000,0.0,516632.04598,20M05,_20M05Product_70ClinchingClincher_02 + _20M05Product_70ClinchingClincher_Subcon = 18421
89,_C71,0.0,0.0,0.0,0.0,44714.40000,0.0,20M05,_20M05Product_73HeatStakingHeatStake_04 + _20M05Product_73HeatStakingHeatStake_09 + _20M05Product_73HeatStakingHeatStake_Subcon = 0
90,_C72,0.0,0.0,0.0,0.0,57040.00000,0.0,20M05,_20M05Product_73TestingTester_04 + _20M05Product_73TestingTester_09 + _20M05Product_73TestingTester_Subcon = 0
91,_C73,0.0,0.0,0.0,0.0,235740.61531,0.0,20M05,_20M05Product_73PressingHydraulicPress_01 + _20M05Product_73PressingHydraulicPress_Subcon = 0
92,_C74,0.0,0.0,0.0,0.0,115860.00000,0.0,20M05,_20M05Product_73ClinchingClincher_01 + _20M05Product_73ClinchingClincher_Subcon = 0
93,_C75,0.0,0.0,0.0,0.0,44714.40000,0.0,20M05,_20M05Product_74HeatStakingHeatStake_04 + _20M05Product_74HeatStakingHeatStake_09 + _20M05Product_74HeatStakingHeatStake_Subcon = 0
94,_C76,0.0,0.0,0.0,0.0,57040.00000,0.0,20M05,_20M05Product_74TestingTester_04 + _20M05Product_74TestingTester_09 + _20M05Product_74TestingTester_Subcon = 0
95,_C77,0.0,0.0,0.0,0.0,235740.61531,0.0,20M05,_20M05Product_74PressingHydraulicPress_01 + _20M05Product_74PressingHydraulicPress_Subcon = 0
96,_C78,0.0,0.0,0.0,0.0,115860.00000,0.0,20M05,_20M05Product_74ClinchingClincher_01 + _20M05Product_74ClinchingClincher_Subcon = 0
97,_C79,0.0,0.0,0.0,0.0,44640.00000,0.0,20M05,_20M05Product_75HeatStakingHeatStake_04 + _20M05Product_75HeatStakingHeatStake_09 + _20M05Product_75HeatStakingHeatStake_Subcon = 0
98,_C8,0.0,0.0,0.0,0.0,8996.06667,0.0,20M05,_20M05Product_22TestingTester_06 + _20M05Product_22TestingTester_Subcon = 0
99,_C80,0.0,0.0,0.0,0.0,57040.00000,0.0,20M05,_20M05Product_75TestingTester_04 + _20M05Product_75TestingTester_09 + _20M05Product_75TestingTester_Subcon = 0
100,_C81,0.0,0.0,0.0,0.0,628430.68725,0.0,20M05,_20M05Product_75PressingHydraulicPress_01 + _20M05Product_75PressingHydraulicPress_Subcon = 0
101,_C82,0.0,0.0,0.0,0.0,463440.00000,0.0,20M05,_20M05Product_75ClinchingClincher_01 + _20M05Product_75ClinchingClincher_Subcon = 0
102,_C83,0.0,0.0,0.0,0.0,44640.00000,0.0,20M05,_20M05Product_76HeatStakingHeatStake_04 + _20M05Product_76HeatStakingHeatStake_09 + _20M05Product_76HeatStakingHeatStake_Subcon = 0
103,_C84,0.0,0.0,0.0,0.0,57040.00000,0.0,20M05,_20M05Product_76TestingTester_04 + _20M05Product_76TestingTester_09 + _20M05Product_76TestingTester_Subcon = 0
104,_C85,0.0,0.0,0.0,0.0,628430.68725,0.0,20M05,_20M05Product_76PressingHydraulicPress_01 + _20M05Product_76PressingHydraulicPress_Subcon = 0
105,_C86,0.0,0.0,0.0,0.0,463440.00000,0.0,20M05,_20M05Product_76ClinchingClincher_01 + _20M05Product_76ClinchingClincher_Subcon = 0
106,_C87,0.0,0.0,0.0,0.0,942013.80684,0.0,20M05,_20M05Product_77PressingHydraulicPress_01 + _20M05Product_77PressingHydraulicPress_Subcon = 0
107,_C88,0.0,0.0,0.0,0.0,433443.61000,0.0,20M05,_20M05Product_77ClinchingClincher_02 + _20M05Product_77ClinchingClincher_Subcon = 0
108,_C89,0.0,0.0,0.0,0.0,942013.80684,0.0,20M05,_20M05Product_79PressingHydraulicPress_01 + _20M05Product_79PressingHydraulicPress_Subcon = 0
109,_C9,0.0,0.0,0.0,0.0,125719.88776,0.0,20M05,_20M05Product_22PressingHydraulicPress_01 + _20M05Product_22PressingHydraulicPress_Subcon = 0
110,_C90,0.0,0.0,0.0,0.0,433443.61000,0.0,20M05,_20M05Product_79ClinchingClincher_02 + _20M05Product_79ClinchingClincher_Subcon = 0
111,_C91,0.0,0.0,0.0,0.0,44640.00000,0.0,20M05,_20M05Product_85HeatStakingHeatStake_05 + _20M05Product_85HeatStakingHeatStake_Subcon = 0
112,_C92,0.0,0.0,0.0,0.0,66960.00000,0.0,20M05,_20M05Product_85TestingTester_05 + _20M05Product_85TestingTester_Subcon = 0
113,_C93,0.0,0.0,0.0,0.0,1.88783e+06,0.0,20M05,_20M05Product_85PressingHydraulicPress_01 + _20M05Product_85PressingHydraulicPress_Subcon = 0
114,_C94,0.0,0.0,0.0,0.0,220395.05593,0.0,20M05,_20M05Product_85ClinchingClincher_02 + _20M05Product_85ClinchingClincher_Subcon = 0
115,_C95,0.0,0.0,0.0,0.0,44640.00000,0.0,20M05,_20M05Product_86HeatStakingHeatStake_05 + _20M05Product_86HeatStakingHeatStake_Subcon = 0
116,_C96,0.0,0.0,0.0,0.0,66960.00000,0.0,20M05,_20M05Product_86TestingTester_05 + _20M05Product_86TestingTester_Subcon = 0
117,_C97,0.0,0.0,0.0,0.0,1.88783e+06,0.0,20M05,_20M05Product_86PressingHydraulicPress_01 + _20M05Product_86PressingHydraulicPress_Subcon = 0
118,_C98,0.0,0.0,0.0,0.0,220395.05593,0.0,20M05,_20M05Product_86ClinchingClincher_02 + _20M05Product_86ClinchingClincher_Subcon = 0
119,_C99,2.28203e+07,0.0,-Inf,6.96384e+07,2.28203e+07,2.09498e+07,20M05,24.8*_20M05Product_14PressingHydraulicPress_01 + 7.2*_20M05Product_17PressingHydraulicPress_01 + 372.4*_20M05Product_22PressingHydraulicPress_01 + 24.8*_20M05Product_25PressingHydraulicPress_01 + 99.3*_20M05Product_26PressingHydraulicPress_01 + 99.3*_20M05Product_27PressingHydraulicPress_01 + 24.8*_20M05Product_28PressingHydraulicPress_01 + 24.8*_20M05Product_29PressingHydraulicPress_01 + 24.8*_20M05Product_37PressingHydraulicPress_01 + 446.9*_20M05Product_41PressingHydraulicPress_01 + 124.1*_20M05Product_46PressingHydraulicPress_01 + 124.1*_20M05Product_47PressingHydraulicPress_01 + 124.1*_20M05Product_48PressingHydraulicPress_01 + 270.0*_20M05Product_57PressingHydraulicPress_01 + 270.0*_20M05Product_58PressingHydraulicPress_01 + 420.0*_20M05Product_59PressingHydraulicPress_01 + 420.0*_20M05Product_60PressingHydraulicPress_01 + 300.0*_20M05Product_66PressingHydraulicPress_01 + 300.0*_20M05Product_67PressingHydraulicPress_01 + 24.8*_20M05Product_69PressingHydraulicPress_01 + 24.8*_20M05Product_70PressingHydraulicPress_01 + 198.6*_20M05Product_73PressingHydraulicPress_01 + 198.6*_20M05Product_74PressingHydraulicPress_01 + 74.5*_20M05Product_75PressingHydraulicPress_01 + 74.5*_20M05Product_76PressingHydraulicPress_01 + 49.7*_20M05Product_77PressingHydraulicPress_01 + 49.7*_20M05Product_79PressingHydraulicPress_01 + 24.8*_20M05Product_85PressingHydraulicPress_01 + 24.8*_20M05Product_86PressingHydraulicPress_01 <= 69638400.0
1,_C1,296.00000,.30000,296.00000,296.00000,0.0,1.76752e+06,20M06,_20M06Product_14PressingHydraulicPress_01 + _20M06Product_14PressingHydraulicPress_Subcon = 296
2,_C10,0.0,0.0,0.0,0.0,102376.42305,0.0,20M06,_20M06Product_22ClinchingClincher_02 + _20M06Product_22ClinchingClincher_Subcon = 0
3,_C100,5.43909e+06,0.0,-Inf,1.8144e+07,5.43909e+06,4.70041e+06,20M06,30.0*_20M06Product_14ClinchingClincher_02 + 20.3*_20M06Product_17ClinchingClincher_02 + 124.1*_20M06Product_22ClinchingClincher_02 + 41.4*_20M06Product_25ClinchingClincher_02 + 40.0*_20M06Product_26ClinchingClincher_02 + 40.0*_20M06Product_27ClinchingClincher_02 + 59.0*_20M06Product_28ClinchingClincher_02 + 59.0*_20M06Product_29ClinchingClincher_02 + 36.4*_20M06Product_37ClinchingClincher_02 + 240.0*_20M06Product_41ClinchingClincher_02 + 40.0*_20M06Product_46ClinchingClincher_02 + 40.0*_20M06Product_47ClinchingClincher_02 + 40.0*_20M06Product_48ClinchingClincher_02 + 128.6*_20M06Product_66ClinchingClincher_02 + 128.6*_20M06Product_67ClinchingClincher_02 + 28.1*_20M06Product_69ClinchingClincher_02 + 26.1*_20M06Product_70ClinchingClincher_02 + 30.0*_20M06Product_77ClinchingClincher_02 + 30.0*_20M06Product_79ClinchingClincher_02 + 59.0*_20M06Product_85ClinchingClincher_02 + 59.0*_20M06Product_86ClinchingClincher_02 <= 18144000.0
4,_C101,0.0,0.0,-Inf,2.56608e+08,738678.40000,0.0,20M06,30.0*_20M06Product_14ClinchingClincher_Subcon + 20.3*_20M06Product_17ClinchingClincher_Subcon + 124.1*_20M06Product_22ClinchingClincher_Subcon + 41.4*_20M06Product_25ClinchingClincher_Subcon + 40.0*_20M06Product_26ClinchingClincher_Subcon + 40.0*_20M06Product_27ClinchingClincher_Subcon + 59.0*_20M06Product_28ClinchingClincher_Subcon + 59.0*_20M06Product_29ClinchingClincher_Subcon + 36.4*_20M06Product_37ClinchingClincher_Subcon + 240.0*_20M06Product_41ClinchingClincher_Subcon + 40.0*_20M06Product_46ClinchingClincher_Subcon + 40.0*_20M06Product_47ClinchingClincher_Subcon + 40.0*_20M06Product_48ClinchingClincher_Subcon + 60.0*_20M06Product_57ClinchingClincher_Subcon + 60.0*_20M06Product_58ClinchingClincher_Subcon + 90.0*_20M06Product_59ClinchingClincher_Subcon + 90.0*_20M06Product_60ClinchingClincher_Subcon + 128.6*_20M06Product_66ClinchingClincher_Subcon + 128.6*_20M06Product_67ClinchingClincher_Subcon + 28.1*_20M06Product_69ClinchingClincher_Subcon + 26.1*_20M06Product_70ClinchingClincher_Subcon + 40.0*_20M06Product_73ClinchingClincher_Subcon + 40.0*_20M06Product_74ClinchingClincher_Subcon + 10.0*_20M06Product_75ClinchingClincher_Subcon + 10.0*_20M06Product_76ClinchingClincher_Subcon + 30.0*_20M06Product_77ClinchingClincher_Subcon + 30.0*_20M06Product_79ClinchingClincher_Subcon + 59.0*_20M06Product_85ClinchingClincher_Subcon + 59.0*_20M06Product_86ClinchingClincher_Subcon <= 256608000.0
5,_C102,0.0,0.0,-Inf,2.56608e+08,1.7232e+06,0.0,20M06,24.8*_20M06Product_14PressingHydraulicPress_Subcon + 7.2*_20M06Product_17PressingHydraulicPress_Subcon + 372.4*_20M06Product_22PressingHydraulicPress_Subcon + 24.8*_20M06Product_25PressingHydraulicPress_Subcon + 99.3*_20M06Product_26PressingHydraulicPress_Subcon + 99.3*_20M06Product_27PressingHydraulicPress_Subcon + 24.8*_20M06Product_28PressingHydraulicPress_Subcon + 24.8*_20M06Product_29PressingHydraulicPress_Subcon + 24.8*_20M06Product_37PressingHydraulicPress_Subcon + 446.9*_20M06Product_41PressingHydraulicPress_Subcon + 124.1*_20M06Product_46PressingHydraulicPress_Subcon + 124.1*_20M06Product_47PressingHydraulicPress_Subcon + 124.1*_20M06Product_48PressingHydraulicPress_Subcon + 270.0*_20M06Product_57PressingHydraulicPress_Subcon + 270.0*_20M06Product_58PressingHydraulicPress_Subcon + 420.0*_20M06Product_59PressingHydraulicPress_Subcon + 420.0*_20M06Product_60PressingHydraulicPress_Subcon + 300.0*_20M06Product_66PressingHydraulicPress_Subcon + 300.0*_20M06Product_67PressingHydraulicPress_Subcon + 24.8*_20M06Product_69PressingHydraulicPress_Subcon + 24.8*_20M06Product_70PressingHydraulicPress_Subcon + 198.6*_20M06Product_73PressingHydraulicPress_Subcon + 198.6*_20M06Product_74PressingHydraulicPress_Subcon + 74.5*_20M06Product_75PressingHydraulicPress_Subcon + 74.5*_20M06Product_76PressingHydraulicPress_Subcon + 49.7*_20M06Product_77PressingHydraulicPress_Subcon + 49.7*_20M06Product_79PressingHydraulicPress_Subcon + 24.8*_20M06Product_85PressingHydraulicPress_Subcon + 24.8*_20M06Product_86PressingHydraulicPress_Subcon <= 256608000.0
6,_C103,0.0,0.0,-Inf,2.592e+06,0.0,0.0,20M06,19.8*_20M06Product_17HeatStakingHeatStake_10 <= 2592000.0
